"STUDYID","DOMAIN","USUBJID","OMSEQ","OMTESTCD","OMTEST","OMORRES","OMORRESU","OMSTRESC","OMSTRESN","OMSTRESU","OMSTAT","OMREASND","OMSPEC","OMANTREG","OMSPCCND","OMSPCUFL","OMLAT","OMDIR","OMPORTOT","OMEXCLFL","OMREASEX","OMDTC","OMDY"
"GLP003","OM","107001637",943,"WEIGHT","Weight",".015","g","0.015",0.015,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001637",944,"WEIGHT","Weight",".085","g","0.085",0.085,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001637",945,"WEIGHT","Weight",".508","g","0.508",0.508,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001637",946,"WEIGHT","Weight",".336","g","0.336",0.336,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",947,"WEIGHT","Weight","1.826","g","1.826",1.826,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",948,"WEIGHT","Weight",".926","g","0.926",0.926,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",949,"WEIGHT","Weight","7.835","g","7.835",7.835,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",950,"WEIGHT","Weight","1.736","g","1.736",1.736,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",951,"WEIGHT","Weight",".115","g","0.115",0.115,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",952,"WEIGHT","Weight",".715","g","0.715",0.715,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",953,"WEIGHT","Weight",".014","g","0.014",0.014,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",954,"WEIGHT","Weight",".016","g","0.016",0.016,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",955,"WEIGHT","Weight",".079","g","0.079",0.079,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",956,"WEIGHT","Weight",".507","g","0.507",0.507,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001612",957,"WEIGHT","Weight",".528","g","0.528",0.528,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",958,"WEIGHT","Weight","2.004","g","2.004",2.004,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",959,"WEIGHT","Weight",".935","g","0.935",0.935,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",960,"WEIGHT","Weight","7.329","g","7.329",7.329,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",961,"WEIGHT","Weight","1.854","g","1.854",1.854,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",962,"WEIGHT","Weight",".099","g","0.099",0.099,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",963,"WEIGHT","Weight","1.102","g","1.102",1.102,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",964,"WEIGHT","Weight",".009","g","0.009",0.009,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",965,"WEIGHT","Weight",".019","g","0.019",0.019,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",966,"WEIGHT","Weight",".038","g","0.038",0.038,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",967,"WEIGHT","Weight",".762","g","0.762",0.762,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001574",968,"WEIGHT","Weight",".383","g","0.383",0.383,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",969,"WEIGHT","Weight","2.12","g","2.12",2.12,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",970,"WEIGHT","Weight","1.005","g","1.005",1.005,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",971,"WEIGHT","Weight","7.67","g","7.67",7.67,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",972,"WEIGHT","Weight","1.896","g","1.896",1.896,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",973,"WEIGHT","Weight",".16","g","0.16",0.16,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",974,"WEIGHT","Weight",".681","g","0.681",0.681,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",975,"WEIGHT","Weight",".018","g","0.018",0.018,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",976,"WEIGHT","Weight",".021","g","0.021",0.021,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",977,"WEIGHT","Weight",".101","g","0.101",0.101,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",978,"WEIGHT","Weight",".681","g","0.681",0.681,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001519",979,"WEIGHT","Weight",".519","g","0.519",0.519,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",980,"WEIGHT","Weight","2.001","g","2.001",2.001,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",981,"WEIGHT","Weight",".798","g","0.798",0.798,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",982,"WEIGHT","Weight","6.383","g","6.383",6.383,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",983,"WEIGHT","Weight","1.532","g","1.532",1.532,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",984,"WEIGHT","Weight",".094","g","0.094",0.094,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",985,"WEIGHT","Weight",".8","g","0.8",0.8,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",986,"WEIGHT","Weight",".014","g","0.014",0.014,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",987,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",988,"WEIGHT","Weight",".078","g","0.078",0.078,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",989,"WEIGHT","Weight",".612","g","0.612",0.612,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001589",990,"WEIGHT","Weight",".337","g","0.337",0.337,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001447",991,"WEIGHT","Weight","2.048","g","2.048",2.048,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",992,"WEIGHT","Weight","1.263","g","1.263",1.263,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",993,"WEIGHT","Weight","10.698","g","10.698",10.698,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",994,"WEIGHT","Weight","2.833","g","2.833",2.833,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",995,"WEIGHT","Weight","2.692","g","2.692",2.692,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",996,"WEIGHT","Weight","2.218","g","2.218",2.218,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",997,"WEIGHT","Weight",".006","g","0.006",0.006,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",998,"WEIGHT","Weight",".022","g","0.022",0.022,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",999,"WEIGHT","Weight",".073","g","0.073",0.073,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",1000,"WEIGHT","Weight",".923","g","0.923",0.923,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001447",1001,"WEIGHT","Weight",".459","g","0.459",0.459,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1002,"WEIGHT","Weight","2.105","g","2.105",2.105,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1003,"WEIGHT","Weight","1.012","g","1.012",1.012,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1004,"WEIGHT","Weight","9.028","g","9.028",9.028,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1005,"WEIGHT","Weight","2.329","g","2.329",2.329,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1006,"WEIGHT","Weight","3.147","g","3.147",3.147,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1007,"WEIGHT","Weight","1.654","g","1.654",1.654,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1008,"WEIGHT","Weight",".008","g","0.008",0.008,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1009,"WEIGHT","Weight",".033","g","0.033",0.033,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1010,"WEIGHT","Weight",".089","g","0.089",0.089,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1011,"WEIGHT","Weight",".702","g","0.702",0.702,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001414",1012,"WEIGHT","Weight",".533","g","0.533",0.533,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1013,"WEIGHT","Weight","2.13","g","2.13",2.13,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1014,"WEIGHT","Weight","1.295","g","1.295",1.295,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1015,"WEIGHT","Weight","13.084","g","13.084",13.084,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1016,"WEIGHT","Weight","2.723","g","2.723",2.723,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1017,"WEIGHT","Weight","3.063","g","3.063",3.063,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1018,"WEIGHT","Weight","2.062","g","2.062",2.062,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1019,"WEIGHT","Weight",".01","g","0.01",0.01,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1020,"WEIGHT","Weight",".035","g","0.035",0.035,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1021,"WEIGHT","Weight",".079","g","0.079",0.079,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1022,"WEIGHT","Weight",".983","g","0.983",0.983,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001400",1023,"WEIGHT","Weight",".622","g","0.622",0.622,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1024,"WEIGHT","Weight","2.185","g","2.185",2.185,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1025,"WEIGHT","Weight",".949","g","0.949",0.949,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1026,"WEIGHT","Weight","8.42","g","8.42",8.42,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1027,"WEIGHT","Weight","2.251","g","2.251",2.251,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1028,"WEIGHT","Weight","2.781","g","2.781",2.781,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1029,"WEIGHT","Weight","1.029","g","1.029",1.029,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1030,"WEIGHT","Weight",".009","g","0.009",0.009,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1031,"WEIGHT","Weight",".026","g","0.026",0.026,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1032,"WEIGHT","Weight",".081","g","0.081",0.081,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1033,"WEIGHT","Weight",".73","g","0.73",0.73,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001454",1034,"WEIGHT","Weight",".487","g","0.487",0.487,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1035,"WEIGHT","Weight","2.16","g","2.16",2.16,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1036,"WEIGHT","Weight","1.232","g","1.232",1.232,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1037,"WEIGHT","Weight","11.697","g","11.697",11.697,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1038,"WEIGHT","Weight","2.883","g","2.883",2.883,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1039,"WEIGHT","Weight","3.495","g","3.495",3.495,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1040,"WEIGHT","Weight","2.664","g","2.664",2.664,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1041,"WEIGHT","Weight",".01","g","0.01",0.01,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1042,"WEIGHT","Weight",".03","g","0.03",0.03,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1043,"WEIGHT","Weight",".107","g","0.107",0.107,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1044,"WEIGHT","Weight","1.068","g","1.068",1.068,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001393",1045,"WEIGHT","Weight",".79","g","0.79",0.79,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001355",1046,"WEIGHT","Weight","2.105","g","2.105",2.105,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1047,"WEIGHT","Weight","1.202","g","1.202",1.202,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1048,"WEIGHT","Weight","10.772","g","10.772",10.772,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1049,"WEIGHT","Weight","2.746","g","2.746",2.746,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1050,"WEIGHT","Weight","3.656","g","3.656",3.656,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1051,"WEIGHT","Weight","2.117","g","2.117",2.117,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1052,"WEIGHT","Weight",".011","g","0.011",0.011,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1053,"WEIGHT","Weight",".026","g","0.026",0.026,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1054,"WEIGHT","Weight",".061","g","0.061",0.061,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1055,"WEIGHT","Weight",".681","g","0.681",0.681,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001355",1056,"WEIGHT","Weight",".336","g","0.336",0.336,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1057,"WEIGHT","Weight","2.174","g","2.174",2.174,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1058,"WEIGHT","Weight","1.309","g","1.309",1.309,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1059,"WEIGHT","Weight","14.108","g","14.108",14.108,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1060,"WEIGHT","Weight","3.089","g","3.089",3.089,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1061,"WEIGHT","Weight","3.816","g","3.816",3.816,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1062,"WEIGHT","Weight","2.483","g","2.483",2.483,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1063,"WEIGHT","Weight",".01","g","0.01",0.01,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1064,"WEIGHT","Weight",".031","g","0.031",0.031,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1065,"WEIGHT","Weight",".078","g","0.078",0.078,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1066,"WEIGHT","Weight","1.061","g","1.061",1.061,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001426",1067,"WEIGHT","Weight",".749","g","0.749",0.749,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1068,"WEIGHT","Weight","2.116","g","2.116",2.116,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1069,"WEIGHT","Weight","1.148","g","1.148",1.148,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1070,"WEIGHT","Weight","14.481","g","14.481",14.481,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1071,"WEIGHT","Weight","2.587","g","2.587",2.587,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1072,"WEIGHT","Weight","3.577","g","3.577",3.577,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1073,"WEIGHT","Weight","1.719","g","1.719",1.719,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1074,"WEIGHT","Weight",".01","g","0.01",0.01,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1075,"WEIGHT","Weight",".033","g","0.033",0.033,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1076,"WEIGHT","Weight",".075","g","0.075",0.075,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1077,"WEIGHT","Weight",".795","g","0.795",0.795,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001424",1078,"WEIGHT","Weight",".554","g","0.554",0.554,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1079,"WEIGHT","Weight","2.032","g","2.032",2.032,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1080,"WEIGHT","Weight",".956","g","0.956",0.956,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1081,"WEIGHT","Weight","8.212","g","8.212",8.212,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1082,"WEIGHT","Weight","2.29","g","2.29",2.29,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1083,"WEIGHT","Weight","2.976","g","2.976",2.976,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1084,"WEIGHT","Weight","1.009","g","1.009",1.009,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1085,"WEIGHT","Weight",".009","g","0.009",0.009,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1086,"WEIGHT","Weight",".022","g","0.022",0.022,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1087,"WEIGHT","Weight",".06","g","0.06",0.06,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001438",1088,"WEIGHT","Weight",".9","g","0.9",0.9,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
