"LBTEST","LBTESTCD","LBSPEC","SPECIES","SEX","LBSTRESU","LBSTRESM","LBSTRESSD","N"
"Basophils/Total Cells","BASOCE","WHOLE BLOOD","DOG","F","%",0.611538461538461,0.31856515924338,26
"Basophils/Total Cells","BASOCE","WHOLE BLOOD","DOG","M","%",0.561538461538462,0.215652458613351,26
"Basophils/Total Cells","BASOCE","WHOLE BLOOD","MONKEY","F","%",0.281782661782662,0.0806105268725644,21
"Basophils/Total Cells","BASOCE","WHOLE BLOOD","MONKEY","M","%",0.305042735042735,0.0292693552490511,21
"Basophils/Total Cells","BASOCE","WHOLE BLOOD","MOUSE","F","%",0.1,0.108711461300922,45
"Basophils/Total Cells","BASOCE","WHOLE BLOOD","MOUSE","M","%",0.08,0.0625227231419978,45
"Basophils/Total Cells","BASOCE","WHOLE BLOOD","RAT","F","%",0.319811320754717,0.36577896300277,106
"Basophils/Total Cells","BASOCE","WHOLE BLOOD","RAT","M","%",0.40513698630137,0.343698416922442,146
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","DOG","F","%",0.710731573157316,0.420392177610318,303
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","DOG","M","%",0.682549981824791,0.442779581481228,262
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","MONKEY","F","%",0.32513496815892,0.160368830702937,334
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","MONKEY","M","%",0.378806443970623,0.23722626357592,335
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","MOUSE","F","%",0.163976470588235,0.304698194958714,425
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","MOUSE","M","%",0.156417112299465,0.208271315433474,374
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","PIG","F","%",0.308695652173913,0.121321590883818,23
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","PIG","M","%",0.204347826086957,0.120312869839846,23
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","RABBIT","F","%",4.55,0.907377172587747,22
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","RABBIT","M","%",4.12272727272727,0.961982980832434,22
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","RAT","F","%",0.185807656395892,0.180797785563368,2142
"Basophils/Leukocytes","BASOLE","WHOLE BLOOD","RAT","M","%",0.247013274336283,0.261145792762085,1808
"Bicarbonate","BICARB","PLASMA","RAT","F","mmol/L",19.4916666666667,2.43687920949934,72
"Bicarbonate","BICARB","PLASMA","RAT","M","mmol/L",21.0029411764706,2.43245902165083,68
"Bicarbonate","BICARB","SERUM","DOG","F","mmol/L",21.9326241134752,2.40857204435238,47
"Bicarbonate","BICARB","SERUM","DOG","M","mmol/L",22.1205673758865,1.95710403219286,47
"Bicarbonate","BICARB","SERUM","MONKEY","F","mEq/L",19.29375,3.25009504195804,32
"Bicarbonate","BICARB","SERUM","MONKEY","F","mmol/L",21.853354978355,2.37620100278625,22
"Bicarbonate","BICARB","SERUM","MONKEY","M","mEq/L",21.5336805555555,2.49615911144254,32
"Bicarbonate","BICARB","SERUM","MONKEY","M","mmol/L",22.9311507936508,3.68444902319046,24
"Bicarbonate","BICARB","SERUM","MOUSE","M","mmol/L",21,3.77123616632825,10
"Bicarbonate","BICARB","SERUM","RAT","F","mEq/L",27.3823529411765,6.76697293767641,68
"Bicarbonate","BICARB","SERUM","RAT","F","mmol/L",22.6723255813953,2.84973800829678,215
"Bicarbonate","BICARB","SERUM","RAT","M","mEq/L",29.4626865671642,6.38257181518774,67
"Bicarbonate","BICARB","SERUM","RAT","M","mmol/L",24.215069124424,2.45962868317325,217
"Direct Bilirubin","BILDIR","PLASMA","DOG","F","umol/L",1.0075641025641,0.304274083596875,26
"Direct Bilirubin","BILDIR","PLASMA","DOG","M","umol/L",0.707083333333333,0.255893747642072,28
"Direct Bilirubin","BILDIR","PLASMA","RAT","F","mg/dL",0.0293333333333333,0.00579968651190421,45
"Direct Bilirubin","BILDIR","PLASMA","RAT","F","umol/L",1.154,0.53650798346952,50
"Direct Bilirubin","BILDIR","PLASMA","RAT","M","umol/L",0.774,0.330157661780933,50
"Direct Bilirubin","BILDIR","SERUM","DOG","F","mg/dL",0.0193194444444444,0.033824637158512,24
"Direct Bilirubin","BILDIR","SERUM","DOG","F","umol/L",1.03,0.265729835884142,10
"Direct Bilirubin","BILDIR","SERUM","DOG","M","mg/dL",0.0216923076923077,0.0323004882077893,26
"Direct Bilirubin","BILDIR","SERUM","DOG","M","umol/L",0.831333333333333,0.157567935573794,10
"Direct Bilirubin","BILDIR","SERUM","MONKEY","F","mg/dL",0.0750902777777778,0.027912799290666,72
"Direct Bilirubin","BILDIR","SERUM","MONKEY","F","umol/L",0.670277777777778,0.284104021040255,18
"Direct Bilirubin","BILDIR","SERUM","MONKEY","M","mg/dL",0.0789277777777778,0.0380742579856135,60
"Direct Bilirubin","BILDIR","SERUM","MONKEY","M","umol/L",0.858523809523809,0.206672233027956,21
"Direct Bilirubin","BILDIR","SERUM","MOUSE","F","umol/L",0.9136,0.140471823983792,25
"Direct Bilirubin","BILDIR","SERUM","MOUSE","M","umol/L",1.72254545454545,0.431458414724251,55
"Direct Bilirubin","BILDIR","SERUM","RAT","F","mg/dL",0.0196581196581197,0.0241483833572092,234
"Direct Bilirubin","BILDIR","SERUM","RAT","M","mg/dL",0.0240816326530612,0.0243936408146174,196
"Direct Bilirubin","BILDIR","SERUM","RAT","M","umol/L",1.06363636363636,0.431909081341727,11
"Direct Bilirubin","BILDIR","URINE","DOG","F","POINT",0,0,11
"Direct Bilirubin","BILDIR","URINE","DOG","M","POINT",0.303030303030303,0.233549683248457,11
"Direct Bilirubin","BILDIR","URINE","RABBIT","F","POINT",0.6,0.516397779494322,10
"Direct Bilirubin","BILDIR","URINE","RAT","F","POINT",0,0,30
"Direct Bilirubin","BILDIR","URINE","RAT","M","POINT",0.0333333333333333,0.182574185835055,30
"Bile Acid","BILEAC","PLASMA","DOG","F","umol/L",1.95595238095238,2.20633661199311,14
"Bile Acid","BILEAC","PLASMA","DOG","M","umol/L",1.9702380952381,2.38471744434792,14
"Bile Acid","BILEAC","PLASMA","RAT","F","umol/L",30.2790697674419,25.1486964363443,43
"Bile Acid","BILEAC","PLASMA","RAT","M","umol/L",11.846511627907,9.89762715279849,43
"Bile Acid","BILEAC","SERUM","DOG","F","umol/L",5.525,3.47198076938265,28
"Bile Acid","BILEAC","SERUM","DOG","M","umol/L",4.07857142857143,1.83148531799128,28
"Bile Acid","BILEAC","SERUM","MONKEY","F","umol/L",5.66270562770563,3.13281682298065,44
"Bile Acid","BILEAC","SERUM","MONKEY","M","umol/L",5.32078014184397,1.81390634208059,47
"Bile Acid","BILEAC","SERUM","RAT","F","umol/L",24.1785714285714,15.4445421423744,70
"Bile Acid","BILEAC","SERUM","RAT","M","umol/L",24.9977777777778,13.7343658024317,90
"Bile Acid","BILEAC","WHOLE BLOOD","RAT","F","umol/L",15.7666666666667,18.4954659278161,60
"Bile Acid","BILEAC","WHOLE BLOOD","RAT","M","umol/L",19.7366666666667,18.5995896315826,60
"Bilirubin","BILI","PLASMA","DOG","F","mg/dL",0.0157446808510638,0.034513192378346,47
"Bilirubin","BILI","PLASMA","DOG","F","umol/L",2.66848039215686,1.02356801241288,34
"Bilirubin","BILI","PLASMA","DOG","M","umol/L",2.26125,0.741977021742353,36
"Bilirubin","BILI","PLASMA","MONKEY","F","mg/dL",0.183939393939394,0.0566385848422194,11
"Bilirubin","BILI","PLASMA","MONKEY","F","umol/L",2.14605442176871,0.846549231307315,28
"Bilirubin","BILI","PLASMA","MONKEY","M","mg/dL",0.180606060606061,0.0830370490513212,11
"Bilirubin","BILI","PLASMA","MONKEY","M","umol/L",2.75888888888889,1.01047420047915,30
"Bilirubin","BILI","PLASMA","MOUSE","F","mg/dL",0.0285263157894737,0.0146569583396951,95
"Bilirubin","BILI","PLASMA","MOUSE","M","umol/L",1.99310344827586,0.55011754229876,29
"Bilirubin","BILI","PLASMA","RABBIT","F","umol/L",2.08,0.0856348838577676,10
"Bilirubin","BILI","PLASMA","RABBIT","M","umol/L",2.09,0.122020034784821,10
"Bilirubin","BILI","PLASMA","RAT","F","mg/dL",0.0590273556231003,0.0399728853907441,329
"Bilirubin","BILI","PLASMA","RAT","F","umol/L",1.75412844036697,0.708429444869371,218
"Bilirubin","BILI","PLASMA","RAT","M","mg/dL",0.0536283185840708,0.0487900375315102,113
"Bilirubin","BILI","PLASMA","RAT","M","umol/L",1.4887323943662,0.553858496958566,213
"Bilirubin","BILI","SERUM","DOG","F","mg/dL",0.107018518518519,0.0735670325370112,369
"Bilirubin","BILI","SERUM","DOG","F","umol/L",1.97373671343537,1.14067317161264,112
"Bilirubin","BILI","SERUM","DOG","M","mg/dL",0.0933054003724395,0.0660785154978962,358
"Bilirubin","BILI","SERUM","DOG","M","umol/L",1.41918196097884,0.752298992153242,144
"Bilirubin","BILI","SERUM","MONKEY","F","mg/dL",0.21754171125379,0.0798613411332601,712
"Bilirubin","BILI","SERUM","MONKEY","F","umol/L",4.08870778351501,2.46571221638767,249
"Bilirubin","BILI","SERUM","MONKEY","M","mg/dL",0.204758473604072,0.0689408537539026,761
"Bilirubin","BILI","SERUM","MONKEY","M","umol/L",3.85238313155771,1.86776937352129,295
"Bilirubin","BILI","SERUM","MOUSE","F","mg/dL",0.0874033149171271,0.0726841746259696,362
"Bilirubin","BILI","SERUM","MOUSE","F","umol/L",2.09122448979592,0.583893657031046,49
"Bilirubin","BILI","SERUM","MOUSE","M","mg/dL",0.131069958847737,0.0940721769553129,486
"Bilirubin","BILI","SERUM","MOUSE","M","umol/L",3.20767123287671,0.69699258833128,73
"Bilirubin","BILI","SERUM","PIG","F","mg/dL",0.0668085106382979,0.0546396073309415,47
"Bilirubin","BILI","SERUM","PIG","M","mg/dL",0.0495035460992908,0.0547677517309583,47
"Bilirubin","BILI","SERUM","RABBIT","F","mg/dL",0.132352941176471,0.111886274066217,34
"Bilirubin","BILI","SERUM","RABBIT","M","mg/dL",0.134761904761905,0.106157685181586,42
"Bilirubin","BILI","SERUM","RAT","F","mg/dL",0.102072622779519,0.0581929408781988,3190
"Bilirubin","BILI","SERUM","RAT","F","umol/L",2.11206849315069,0.938613793123174,730
"Bilirubin","BILI","SERUM","RAT","M","mg/dL",0.0861342836483834,0.0483669415522974,3227
"Bilirubin","BILI","SERUM","RAT","M","umol/L",1.66961584633854,0.890293664460981,833
"Bilirubin","BILI","URINE","DOG","F","umol/L",0,0,12
"Bilirubin","BILI","URINE","DOG","M","umol/L",0,0,12
"Bilirubin","BILI","URINE","MONKEY","F","umol/L",0,0,21
"Bilirubin","BILI","URINE","MONKEY","M","umol/L",0,0,21
"Bilirubin","BILI","URINE","RAT","F","mg/dL",0,0,53
"Bilirubin","BILI","URINE","RAT","F","umol/L",0,0,35
"Bilirubin","BILI","URINE","RAT","M","mg/dL",0,0,53
"Bilirubin","BILI","URINE","RAT","M","umol/L",0,0,35
"Bilirubin","BILI","WHOLE BLOOD","MOUSE","F","mg/dL",0.1,0,18
"Bilirubin","BILI","WHOLE BLOOD","MOUSE","M","mg/dL",0.14,0.049827287912244,30
"Bilirubin","BILI","WHOLE BLOOD","RAT","F","mg/dL",0.0623376623376623,0.0294643452639262,77
"Bilirubin","BILI","WHOLE BLOOD","RAT","M","mg/dL",0.0478313253012048,0.0316053481415565,83
"Indirect Bilirubin","BILIND","PLASMA","DOG","F","umol/L",2.36666666666667,0.431019463339858,11
"Indirect Bilirubin","BILIND","PLASMA","DOG","M","umol/L",2.34545454545454,0.374543493179133,11
"Indirect Bilirubin","BILIND","PLASMA","RAT","F","mg/dL",0.014,0.00495433694306862,45
"Indirect Bilirubin","BILIND","PLASMA","RAT","F","umol/L",1.88333333333333,0.392457626382451,30
"Indirect Bilirubin","BILIND","PLASMA","RAT","M","umol/L",1.61666666666667,0.651699811015901,30
"Indirect Bilirubin","BILIND","SERUM","DOG","F","mg/dL",0.186575757575758,0.0657865387968442,11
"Indirect Bilirubin","BILIND","SERUM","DOG","M","mg/dL",0.143772727272727,0.0451898632148156,11
"Indirect Bilirubin","BILIND","SERUM","MONKEY","F","mg/dL",0.136366666666667,0.0521974964196429,40
"Indirect Bilirubin","BILIND","SERUM","MONKEY","M","mg/dL",0.135416666666667,0.0651856560378617,28
"Indirect Bilirubin","BILIND","SERUM","MOUSE","M","umol/L",0.754642857142857,0.210070220056288,28
"Indirect Bilirubin","BILIND","SERUM","RAT","F","mg/dL",0.0707272727272727,0.0707587851181239,110
"Indirect Bilirubin","BILIND","SERUM","RAT","M","mg/dL",0.0596610169491525,0.0538108781203688,118
"Indirect Bilirubin","BILIND","SERUM","RAT","M","umol/L",1.84545454545455,0.454672709459533,11
"Indirect Bilirubin","BILIND","URINE","RAT","F","POINT",0,0,20
"Indirect Bilirubin","BILIND","URINE","RAT","M","POINT",0,0,20
"Blasts","BLAST","WHOLE BLOOD","MONKEY","F","10^9/L",0,0,11
"Blasts","BLAST","WHOLE BLOOD","MOUSE","F","10^9/L",0,0,46
"Blasts","BLAST","WHOLE BLOOD","MOUSE","M","10^9/L",0,0,29
"Blasts/Leukocytes","BLASTLE","WHOLE BLOOD","MONKEY","F","%",0,0,11
"Blasts/Leukocytes","BLASTLE","WHOLE BLOOD","MOUSE","F","%",0,0,46
"Blasts/Leukocytes","BLASTLE","WHOLE BLOOD","MOUSE","M","%",0,0,29
"Calcium","CA","PLASMA","DOG","F","mg/dL",9.85340425531914,0.296228294715727,47
"Calcium","CA","PLASMA","DOG","F","mmol/L",2.6411231884058,0.122676959284284,46
"Calcium","CA","PLASMA","DOG","M","mmol/L",2.62724637681159,0.0962444273783971,46
"Calcium","CA","PLASMA","MONKEY","F","mg/dL",9.77742424242425,0.307375416168328,11
"Calcium","CA","PLASMA","MONKEY","F","mmol/L",2.49919642857143,0.0759436406446454,30
"Calcium","CA","PLASMA","MONKEY","M","mg/dL",9.95909090909089,0.266187448193473,11
"Calcium","CA","PLASMA","MONKEY","M","mmol/L",2.55829545454545,0.0855050586621527,33
"Calcium","CA","PLASMA","MOUSE","F","mg/dL",8.63571428571429,0.341086801541143,98
"Calcium","CA","PLASMA","MOUSE","F","mmol/L",2.36833333333333,0.0424977717775957,12
"Calcium","CA","PLASMA","MOUSE","M","mmol/L",2.34,0.0416025147168921,14
"Calcium","CA","PLASMA","RABBIT","F","mmol/L",3.63269230769231,0.0739542478105941,13
"Calcium","CA","PLASMA","RABBIT","M","mmol/L",3.62384615384615,0.0888152071755791,13
"Calcium","CA","PLASMA","RAT","F","mg/dL",9.59487012987013,0.602696154035002,308
"Calcium","CA","PLASMA","RAT","F","mmol/L",2.6735593220339,0.208331139256726,413
"Calcium","CA","PLASMA","RAT","M","mg/dL",9.92578313253012,0.647503876025554,83
"Calcium","CA","PLASMA","RAT","M","mmol/L",2.62737588652482,0.146630565270365,423
"Calcium","CA","SERUM","DOG","F","mg/dL",10.6485328345802,0.474043717615646,401
"Calcium","CA","SERUM","DOG","F","mmol/L",2.66205692488263,0.10972229578047,142
"Calcium","CA","SERUM","DOG","M","mg/dL",10.5984630981346,0.444076288556026,411
"Calcium","CA","SERUM","DOG","M","mmol/L",2.63623908143139,0.0938101071253976,169
"Calcium","CA","SERUM","MONKEY","F","mg/dL",10.1037768934872,0.471621549770567,718
"Calcium","CA","SERUM","MONKEY","F","mmol/L",2.55819497562805,0.101692787436526,254
"Calcium","CA","SERUM","MONKEY","M","mg/dL",10.200260149079,0.483426279491506,773
"Calcium","CA","SERUM","MONKEY","M","mmol/L",2.5788633958634,0.119793513915069,297
"Calcium","CA","SERUM","MOUSE","F","mg/dL",9.61470588235294,0.681933894555379,340
"Calcium","CA","SERUM","MOUSE","F","mmol/L",2.32211538461538,0.0817537320239827,52
"Calcium","CA","SERUM","MOUSE","M","mg/dL",9.76828282828283,0.855338132352318,495
"Calcium","CA","SERUM","MOUSE","M","mmol/L",2.29176470588235,0.0719817515000823,85
"Calcium","CA","SERUM","PIG","F","mg/dL",10.822695035461,0.265314177352595,47
"Calcium","CA","SERUM","PIG","M","mg/dL",10.8929078014184,0.293091646992621,47
"Calcium","CA","SERUM","RABBIT","F","mg/dL",14.057619047619,1.02054698275904,42
"Calcium","CA","SERUM","RABBIT","M","mg/dL",14.2568181818182,0.941333602422091,66
"Calcium","CA","SERUM","RAT","F","mg/dL",11.1949396368998,1.04373921408806,3617
"Calcium","CA","SERUM","RAT","F","mmol/L",2.55122876557191,0.157897688498856,883
"Calcium","CA","SERUM","RAT","M","mg/dL",10.9064853785187,1.00594913787644,3659
"Calcium","CA","SERUM","RAT","M","mmol/L",2.57644886363636,0.221900949763214,1056
"Calcium","CA","URINE","DOG","F","mg/dL",4.44166666666667,1.41965213569378,32
"Calcium","CA","URINE","MONKEY","M","mg/dL",31.3427272727273,22.9869028322256,11
"Calcium","CA","URINE","RAT","F","mg/dL",13.8203856749311,7.18565491216229,121
"Calcium","CA","URINE","RAT","F","mmol/L",3.051875,3.94832462428176,32
"Calcium","CA","URINE","RAT","M","mg/dL",9.38493150684931,7.721892061479,73
"Calcium","CA","URINE","RAT","M","mmol/L",0.7440625,0.304322191053728,32
"Calcium","CA","WHOLE BLOOD","DOG","F","mg/dL",10.1083333333333,0.157874134753741,12
"Calcium","CA","WHOLE BLOOD","DOG","M","mg/dL",9.99166666666667,0.160727512683216,12
"Calcium","CA","WHOLE BLOOD","MOUSE","F","mg/dL",9.64166666666667,0.61919770437353,24
"Calcium","CA","WHOLE BLOOD","MOUSE","M","mg/dL",9.80666666666667,0.141258709425316,30
"Calcium","CA","WHOLE BLOOD","RAT","F","mg/dL",9.34333333333333,0.285235955941388,90
"Calcium","CA","WHOLE BLOOD","RAT","F","mmol/L",2.68407142857143,0.078270678876848,70
"Calcium","CA","WHOLE BLOOD","RAT","M","mg/dL",9.66222222222222,0.336397897686713,90
"Calcium","CA","WHOLE BLOOD","RAT","M","mmol/L",2.778,0.0891765875559047,70
"Casts","CASTS","URINE","DOG","F","/HPF",0,0,12
"Casts","CASTS","URINE","DOG","M","/HPF",0,0,10
"Casts","CASTS","URINE","MONKEY","M","/HPF",0,0,12
"Casts","CASTS","URINE","RAT","F","/HPF",0,0,118
"Casts","CASTS","URINE","RAT","M","/HPF",0,0,116
"Cholesterol","CHOL","PLASMA","DOG","F","mg/dL",154.078014184397,25.5531285855935,47
"Cholesterol","CHOL","PLASMA","DOG","F","mmol/L",3.94739130434783,0.714351527755527,46
"Cholesterol","CHOL","PLASMA","DOG","M","mmol/L",4.12967391304348,0.912121771405688,46
"Cholesterol","CHOL","PLASMA","MONKEY","F","mg/dL",125.659090909091,30.2788075536121,11
"Cholesterol","CHOL","PLASMA","MONKEY","F","mmol/L",3.01623809523809,0.60602290020361,30
"Cholesterol","CHOL","PLASMA","MONKEY","M","mg/dL",125.280303030303,24.0507066403253,11
"Cholesterol","CHOL","PLASMA","MONKEY","M","mmol/L",2.96984848484848,0.424544765102289,33
"Cholesterol","CHOL","PLASMA","MOUSE","F","mg/dL",91.2959183673469,18.6388404929358,98
"Cholesterol","CHOL","PLASMA","MOUSE","F","mmol/L",2.925,0.33405225503042,12
"Cholesterol","CHOL","PLASMA","MOUSE","M","mmol/L",3.425625,0.554663149738126,32
"Cholesterol","CHOL","PLASMA","RABBIT","F","mmol/L",1.70076923076923,0.673005838737198,13
"Cholesterol","CHOL","PLASMA","RABBIT","M","mmol/L",0.854615384615385,0.287572176001533,13
"Cholesterol","CHOL","PLASMA","RAT","F","mg/dL",64.7739644970414,15.8443271529745,338
"Cholesterol","CHOL","PLASMA","RAT","F","mmol/L",1.70906005221932,0.50393753669171,383
"Cholesterol","CHOL","PLASMA","RAT","M","mg/dL",56.6221238938053,14.2144904342696,113
"Cholesterol","CHOL","PLASMA","RAT","M","mmol/L",1.73471177944862,0.44115561808364,399
"Cholesterol","CHOL","SERUM","DOG","F","mg/dL",152.177306733167,23.8494303532102,401
"Cholesterol","CHOL","SERUM","DOG","F","mmol/L",3.99848088531187,0.852310499156394,142
"Cholesterol","CHOL","SERUM","DOG","M","mg/dL",151.026804541768,25.427116550081,411
"Cholesterol","CHOL","SERUM","DOG","M","mmol/L",3.95585200056354,0.77143360347131,169
"Cholesterol","CHOL","SERUM","MONKEY","F","mg/dL",130.827382622053,23.7224642836485,713
"Cholesterol","CHOL","SERUM","MONKEY","F","mmol/L",3.24033086080586,0.633400309144276,260
"Cholesterol","CHOL","SERUM","MONKEY","M","mg/dL",130.827261078042,27.7010227962849,768
"Cholesterol","CHOL","SERUM","MONKEY","M","mmol/L",3.12871766462361,0.762764351561481,303
"Cholesterol","CHOL","SERUM","MOUSE","F","mg/dL",99,20.7454346060722,387
"Cholesterol","CHOL","SERUM","MOUSE","F","mmol/L",2.45346153846154,0.720084103517612,52
"Cholesterol","CHOL","SERUM","MOUSE","M","mg/dL",142.079245283019,37.8306511913508,530
"Cholesterol","CHOL","SERUM","MOUSE","M","mmol/L",3.85294117647059,0.665417562296702,85
"Cholesterol","CHOL","SERUM","PIG","F","mg/dL",97.2978723404255,17.0520635047723,47
"Cholesterol","CHOL","SERUM","PIG","M","mg/dL",76.5602836879433,17.3995538816399,47
"Cholesterol","CHOL","SERUM","RABBIT","F","mg/dL",61.0952380952381,17.3242879328691,42
"Cholesterol","CHOL","SERUM","RABBIT","M","mg/dL",30.8787878787879,9.49557006271086,66
"Cholesterol","CHOL","SERUM","RAT","F","mg/dL",81.4249700984451,25.7367137360801,3623
"Cholesterol","CHOL","SERUM","RAT","F","mmol/L",1.70921857304643,0.474648289427992,883
"Cholesterol","CHOL","SERUM","RAT","M","mg/dL",76.422983216026,26.2723048612719,3694
"Cholesterol","CHOL","SERUM","RAT","M","mmol/L",1.67207859848485,0.490642351452839,1056
"Cholesterol","CHOL","WHOLE BLOOD","DOG","F","mg/dL",212,25.7293606605372,12
"Cholesterol","CHOL","WHOLE BLOOD","DOG","M","mg/dL",171.416666666667,27.418336045704,12
"Cholesterol","CHOL","WHOLE BLOOD","MOUSE","F","mmol/L",107.25,16.4772570532841,24
"Cholesterol","CHOL","WHOLE BLOOD","MOUSE","M","mmol/L",166.4,24.0195322817594,30
"Cholesterol","CHOL","WHOLE BLOOD","RAT","F","mg/dL",51.6203125,26.0234088481473,160
"Cholesterol","CHOL","WHOLE BLOOD","RAT","M","mg/dL",58.103125,18.3060680796761,160
"Creatine Kinase","CK","PLASMA","DOG","F","IU/L",203.887096774193,60.9776174573702,62
"Creatine Kinase","CK","PLASMA","DOG","F","U/L",182.772727272727,75.8947012762958,11
"Creatine Kinase","CK","PLASMA","DOG","M","IU/L",307.354166666667,59.7479776505727,16
"Creatine Kinase","CK","PLASMA","DOG","M","U/L",188.80303030303,80.6282128793713,11
"Creatine Kinase","CK","PLASMA","MONKEY","F","IU/L",260.512878787879,102.265257715443,11
"Creatine Kinase","CK","PLASMA","MONKEY","F","U/L",194.460673234811,75.0249437103539,29
"Creatine Kinase","CK","PLASMA","MONKEY","M","IU/L",290.568181818182,164.997276148316,11
"Creatine Kinase","CK","PLASMA","MONKEY","M","U/L",228.999425287356,112.376692607162,29
